68,0.000458,3,3,6,31.813263221565485,#656565
63,0.000223,1,0,1,20.67464007448106,#6d6d6d
64,0.000223,1,0,1,20.67464007448106,#6d6d6d
65,0.000223,1,0,1,20.67464007448106,#6d6d6d
66,0.00022,1,0,1,20.50441114623677,#6d6d6d
70,0.000484,1,2,3,32.86396157709246,#646464
67,0.000299,1,0,1,24.689427409048697,#6a6a6a
979,0.000247,2,1,3,22.0010632357656,#6c6c6c
4893,0.000133,1,4,5,14.999536055771733,#717171
1030,0.000474,5,5,10,32.46292656670499,#646464
1052,0.000133,1,4,5,14.999536055771733,#717171
2344,0.000094,0,2,2,12,#737373
108,0.000459,3,1,4,31.85416342574387,#656565
86,0.000133,1,2,3,14.999536055771733,#717171
71,0.000177,2,0,2,17.937795520999256,#6f6f6f
224,0.000094,0,3,3,12,#737373
73,0.00026,2,1,3,22.69530774034737,#6b6b6b
72,0.000601,3,0,3,37.30603427027346,#616161
112,0.000306,2,1,3,25.034655451212537,#6a6a6a
215,0.000094,0,3,3,12,#737373
91,0.000149,2,1,3,16.112424734781012,#707070
74,0.000153,1,0,1,16.382109723928565,#707070
77,0.000154,2,1,3,16.449033409962986,#707070
76,0.000463,4,0,4,32.01736471555461,#656565
110,0.000094,0,2,2,12,#737373
185,0.000167,1,1,2,17.301908082944657,#6f6f6f
170,0.00012,1,3,4,14.050122216323361,#717171
191,0.000094,0,3,3,12,#737373
79,0.000275,1,1,2,23.477225028974956,#6b6b6b
78,0.000367,2,0,2,27.9048006397121,#686868
80,0.000214,3,1,4,20.160788703714612,#6d6d6d
989,0.000133,1,2,3,14.999536055771733,#717171
82,0.000153,1,1,2,16.382109723928565,#707070
81,0.000302,2,0,2,24.8378228436656,#6a6a6a
221,0.000133,1,2,3,14.999536055771733,#717171
84,0.000125,2,0,2,14.420509920674892,#717171
151,0.000094,0,2,2,12,#737373
85,0.000151,2,0,2,16.24766909105304,#707070
87,0.000283,2,0,2,23.88639704795272,#6a6a6a
89,0.000094,0,1,1,12,#737373
90,0.000094,0,1,1,12,#737373
178,0.000094,0,3,3,12,#737373
195,0.000133,1,1,2,14.999536055771733,#717171
496,0.000133,1,3,4,14.999536055771733,#717171
92,0.000206,3,0,3,19.695806249957098,#6d6d6d
93,0.000142,1,0,1,15.632508821476176,#707070
95,0.000162,2,1,3,16.977542788511858,#6f6f6f
129,0.000246,3,5,8,21.94698647096437,#6c6c6c
144,0.00015,1,1,2,16.180148347028588,#707070
96,0.000248,2,0,2,22.055041569506876,#6c6c6c
148,0.000094,0,3,3,12,#737373
100,0.000094,0,2,2,12,#737373
135,0.000167,1,1,2,17.301908082944657,#6f6f6f
99,0.000173,2,0,2,17.685431661066666,#6f6f6f
4459,0.000094,0,2,2,12,#737373
210,0.000332,3,1,4,26.28685674490043,#696969
102,0.000126,1,0,1,14.493782114686502,#717171
145,0.00016,2,1,3,16.846537660321623,#6f6f6f
103,0.000384,3,0,3,28.665524040933125,#676767
153,0.000406,4,3,7,29.627842349289,#666666
222,0.000094,0,2,2,12,#737373
105,0.00023,3,0,3,21.067879224360784,#6c6c6c
1055,0.000094,0,3,3,12,#737373
186,0.000094,0,2,2,12,#737373
116,0.000347,4,1,5,26.989224450772824,#686868
207,0.000094,0,5,5,12,#737373
4120,0.000193,2,3,5,18.92250746755846,#6e6e6e
192,0.000133,1,2,3,14.999536055771733,#717171
204,0.000094,0,2,2,12,#737373
113,0.000218,2,1,3,20.390344347943245,#6d6d6d
3770,0.000196,1,2,3,19.102991324867094,#6e6e6e
115,0.000109,1,1,2,13.209951757949934,#727272
114,0.000186,1,0,1,18.496400996337503,#6e6e6e
117,0.000094,0,1,1,12,#737373
118,0.000094,0,1,1,12,#737373
522,0.000186,2,2,4,18.496400996337503,#6e6e6e
122,0.00012,1,1,2,14.050122216323361,#717171
121,0.000196,1,0,1,19.102991324867094,#6e6e6e
124,0.000315,4,0,4,25.473340498053965,#696969
173,0.000094,0,2,2,12,#737373
126,0.000135,1,0,1,15.141822520724293,#717171
127,0.000135,1,0,1,15.141822520724293,#717171
128,0.000135,1,0,1,15.141822520724293,#717171
235,0.000094,0,1,1,12,#737373
4112,0.000133,1,2,3,14.999536055771733,#717171
132,0.000107,1,0,1,13.05316063235918,#727272
133,0.000173,1,0,1,17.685431661066666,#6f6f6f
134,0.000207,2,0,2,19.754368044230688,#6d6d6d
236,0.000173,1,2,3,17.685431661066666,#6f6f6f
146,0.000209,1,1,2,19.871111006625867,#6d6d6d
223,0.000133,1,1,2,14.999536055771733,#717171
137,0.00026,3,0,3,22.69530774034737,#6b6b6b
229,0.000094,0,3,3,12,#737373
138,0.000525,6,0,6,34.47054204663135,#636363
143,0.000213,3,1,4,20.103098863481684,#6d6d6d
150,0.00016,2,1,3,16.846537660321623,#6f6f6f
4882,0.000094,0,2,2,12,#737373
234,0.000094,0,2,2,12,#737373
196,0.000094,0,2,2,12,#737373
156,0.000133,1,1,2,14.999536055771733,#717171
158,0.000094,0,1,1,12,#737373
159,0.000094,0,1,1,12,#737373
189,0.000094,0,2,2,12,#737373
193,0.000094,0,2,2,12,#737373
162,0.000258,2,0,2,22.58953495795189,#6b6b6b
165,0.000094,0,1,1,12,#737373
164,0.000094,0,1,1,12,#737373
168,0.000154,2,0,2,16.449033409962986,#707070
169,0.000241,3,0,3,21.675105650777578,#6c6c6c
187,0.000173,2,2,4,17.685431661066666,#6f6f6f
227,0.000094,0,2,2,12,#737373
177,0.000387,3,0,3,28.79818377446482,#676767
179,0.000221,2,1,3,20.56126952844315,#6d6d6d
180,0.000094,0,1,1,12,#737373
206,0.000109,1,1,2,13.209951757949934,#727272
182,0.000123,1,0,1,14.27316966065317,#717171
183,0.000123,1,0,1,14.27316966065317,#717171
200,0.000094,0,2,2,12,#737373
997,0.00014,2,3,5,15.493445725621832,#707070
228,0.000094,0,2,2,12,#737373
230,0.000094,0,2,2,12,#737373
201,0.000094,0,3,3,12,#737373
197,0.00012,1,0,1,14.050122216323361,#717171
211,0.000094,0,1,1,12,#737373
212,0.000094,0,1,1,12,#737373
213,0.000094,0,1,1,12,#737373
214,0.00016,2,0,2,16.846537660321623,#6f6f6f
499,0.000094,0,2,2,12,#737373
225,0.000094,0,2,2,12,#737373
216,0.000173,2,0,2,17.685431661066666,#6f6f6f
217,0.00012,1,0,1,14.050122216323361,#717171
219,0.00012,1,0,1,14.050122216323361,#717171
220,0.00015,1,0,1,16.180148347028588,#707070
226,0.00016,2,0,2,16.846537660321623,#6f6f6f
233,0.000133,1,0,1,14.999536055771733,#717171
237,0.000094,0,1,1,12,#737373
252,0.000519,4,2,6,34.239053660634575,#636363
238,0.00048,3,0,3,32.70399923280961,#646464
318,0.000204,1,2,3,19.57829755448963,#6d6d6d
4423,0.000094,0,1,1,12,#737373
240,0.000344,3,1,4,26.849861079186745,#686868
239,0.000528,3,0,3,34.585839706295715,#636363
333,0.000094,0,2,2,12,#737373
354,0.000241,1,2,3,21.675105650777578,#6c6c6c
316,0.000113,1,6,7,13.5196994710513,#727272
327,0.000253,2,1,3,22.323476700598142,#6b6b6b
337,0.000094,0,4,4,12,#737373
242,0.000396,5,1,6,29.193411658840844,#676767
241,0.000462,2,0,2,31.976624070929397,#656565
351,0.000113,1,3,4,13.5196994710513,#727272
284,0.000301,4,4,8,24.78843171388773,#6a6a6a
363,0.000094,0,1,1,12,#737373
364,0.000094,0,1,1,12,#737373
365,0.000094,0,2,2,12,#737373
366,0.000094,0,2,2,12,#737373
342,0.000162,2,2,4,16.977542788511858,#6f6f6f
243,0.000191,2,0,2,18.801482814356014,#6e6e6e
355,0.000133,1,4,5,14.999536055771733,#717171
335,0.000173,1,3,4,17.685431661066666,#6f6f6f
244,0.000189,2,0,2,18.67988652940294,#6e6e6e
361,0.000109,1,2,3,13.209951757949934,#727272
247,0.000196,1,2,3,19.102991324867094,#6e6e6e
245,0.000177,1,0,1,17.937795520999256,#6f6f6f
246,0.000717,5,0,5,41.33927895328642,#5e5e5e
257,0.000426,5,1,6,30.48250242520127,#666666
298,0.000218,3,3,6,20.390344347943245,#6d6d6d
371,0.000113,1,1,2,13.5196994710513,#727272
378,0.000094,0,4,4,12,#737373
330,0.000241,1,2,3,21.675105650777578,#6c6c6c
250,0.000094,0,2,2,12,#737373
248,0.000133,1,0,1,14.999536055771733,#717171
249,0.000344,6,0,6,26.849861079186745,#686868
280,0.000214,4,2,6,20.160788703714612,#6d6d6d
305,0.000135,2,4,6,15.141822520724293,#717171
312,0.000103,1,2,3,12.735568257100576,#727272
313,0.000094,0,8,8,12,#737373
360,0.000133,1,3,4,14.999536055771733,#717171
251,0.000757,5,0,5,42.66076485691046,#5d5d5d
289,0.000094,0,2,2,12,#737373
319,0.000323,3,1,4,25.858570168259796,#696969
367,0.00012,1,1,2,14.050122216323361,#717171
370,0.000094,0,3,3,12,#737373
253,0.000313,2,1,3,25.376347528504994,#696969
322,0.000094,0,2,2,12,#737373
376,0.000094,0,1,1,12,#737373
4362,0.000235,1,1,2,21.345475258565315,#6c6c6c
255,0.000212,2,1,3,20.045287013917818,#6d6d6d
254,0.000504,3,0,3,33.65500504372394,#646464
329,0.000196,1,1,2,19.102991324867094,#6e6e6e
285,0.000195,3,2,5,19.04296905860749,#6e6e6e
299,0.000126,2,3,5,14.493782114686502,#717171
259,0.000094,0,2,2,12,#737373
256,0.000133,1,0,1,14.999536055771733,#717171
310,0.000207,2,1,3,19.754368044230688,#6d6d6d
368,0.000094,0,2,2,12,#737373
381,0.000094,0,2,2,12,#737373
258,0.000234,3,0,3,21.290170301890548,#6c6c6c
306,0.00011,1,3,4,13.28786167716395,#727272
311,0.000173,2,2,4,17.685431661066666,#6f6f6f
261,0.000313,3,1,4,25.376347528504994,#696969
260,0.000623,5,0,5,38.09621770964164,#616161
287,0.000126,1,1,2,14.493782114686502,#717171
350,0.000133,1,3,4,14.999536055771733,#717171
369,0.000094,0,2,2,12,#737373
382,0.000094,0,1,1,12,#737373
262,0.000173,2,1,3,17.685431661066666,#6f6f6f
267,0.000094,0,2,2,12,#737373
334,0.000113,1,3,4,13.5196994710513,#727272
344,0.000094,0,2,2,12,#737373
345,0.000094,0,2,2,12,#737373
321,0.00023,1,2,3,21.067879224360784,#6c6c6c
263,0.000218,2,0,2,20.390344347943245,#6d6d6d
4415,0.000094,0,3,3,12,#737373
281,0.000126,1,1,2,14.493782114686502,#717171
264,0.000233,2,0,2,21.234758886801874,#6c6c6c
308,0.000232,2,2,4,21.179240350145598,#6c6c6c
265,0.000192,1,0,1,18.862066054200255,#6e6e6e
266,0.000171,2,0,2,17.5582653966192,#6f6f6f
269,0.000149,2,1,3,16.112424734781012,#707070
268,0.00022,1,0,1,20.50441114623677,#6d6d6d
346,0.000094,0,2,2,12,#737373
362,0.000094,0,5,5,12,#737373
274,0.000215,3,4,7,20.218357360452792,#6d6d6d
270,0.000139,1,0,1,15.423579008661793,#707070
271,0.000139,1,0,1,15.423579008661793,#707070
272,0.000219,2,0,2,20.447436343276856,#6d6d6d
372,0.000094,0,1,1,12,#737373
273,0.000139,1,0,1,15.423579008661793,#707070
275,0.000094,0,1,1,12,#737373
325,0.000094,0,3,3,12,#737373
286,0.000094,0,1,1,12,#737373
276,0.000205,2,0,2,19.63711638898998,#6d6d6d
314,0.000368,2,1,3,27.949982322878284,#686868
277,0.000475,2,0,2,32.50320029889517,#646464
278,0.000224,3,0,3,20.731153739353275,#6d6d6d
279,0.000521,5,0,5,34.31634961942269,#636363
282,0.000267,4,1,5,23.0626604244448,#6b6b6b
295,0.000182,3,2,5,18.249668885536508,#6e6e6e
302,0.000103,1,4,5,12.735568257100576,#727272
283,0.000158,1,0,1,16.714793528209434,#707070
296,0.000133,1,2,3,14.999536055771733,#717171
1178,0.000128,1,2,3,14.639545810903515,#717171
290,0.000239,2,1,3,21.56564352455313,#6c6c6c
288,0.000297,1,0,1,24.590124646255656,#6a6a6a
336,0.000261,2,2,4,22.74805681184243,#6b6b6b
4435,0.000165,1,4,5,17.17269360034772,#6f6f6f
292,0.000136,2,1,3,15.212609940615039,#717171
291,0.000209,1,0,1,19.871111006625867,#6d6d6d
293,0.000155,1,0,1,16.515761823530525,#707070
300,0.000094,0,2,2,12,#737373
294,0.000133,1,0,1,14.999536055771733,#717171
297,0.00029,3,0,3,24.24017204011931,#6a6a6a
340,0.000207,1,3,4,19.754368044230688,#6d6d6d
343,0.000094,0,2,2,12,#737373
301,0.000116,1,0,1,13.748783606650441,#727272
307,0.000094,0,1,1,12,#737373
303,0.000189,2,0,2,18.67988652940294,#6e6e6e
304,0.000122,1,0,1,14.199095341257646,#717171
323,0.000094,0,1,1,12,#737373
353,0.000383,4,2,6,28.621200567431316,#676767
309,0.000483,3,0,3,32.82402693852907,#646464
358,0.000094,0,1,1,12,#737373
4431,0.000173,1,1,2,17.685431661066666,#6f6f6f
315,0.000149,2,1,3,16.112424734781012,#707070
326,0.000173,1,1,2,17.685431661066666,#6f6f6f
356,0.000094,0,2,2,12,#737373
317,0.000271,2,0,2,23.270631146211333,#6b6b6b
1119,0.000319,3,3,6,25.666498776595375,#696969
320,0.000191,1,1,2,18.801482814356014,#6e6e6e
4341,0.000161,2,1,3,16.912131765928624,#6f6f6f
324,0.00012,1,0,1,14.050122216323361,#717171
4428,0.000094,0,1,1,12,#737373
328,0.000094,0,1,1,12,#737373
379,0.000094,0,1,1,12,#737373
357,0.000173,1,1,2,17.685431661066666,#6f6f6f
331,0.000232,2,0,2,21.179240350145598,#6c6c6c
380,0.000094,0,1,1,12,#737373
332,0.000324,3,0,3,25.906420483962002,#696969
352,0.000094,0,4,4,12,#737373
373,0.000094,0,1,1,12,#737373
338,0.000173,1,1,2,17.685431661066666,#6f6f6f
339,0.000094,0,1,1,12,#737373
341,0.000133,1,1,2,14.999536055771733,#717171
347,0.000113,1,0,1,13.5196994710513,#727272
348,0.000113,1,0,1,13.5196994710513,#727272
349,0.000131,1,0,1,14.856283440227312,#717171
374,0.000094,0,1,1,12,#737373
4425,0.000094,0,1,1,12,#737373
4426,0.000173,1,1,2,17.685431661066666,#6f6f6f
377,0.000094,0,1,1,12,#737373
359,0.00014,1,0,1,15.493445725621832,#707070
375,0.000113,1,0,1,13.5196994710513,#727272
384,0.001275,3,1,4,57.578438444839605,#545454
383,0.001612,6,0,6,65.81730121054184,#4e4e4e
429,0.000173,2,1,3,17.685431661066666,#6f6f6f
445,0.000094,0,2,2,12,#737373
454,0.000184,2,1,3,18.373336658075203,#6e6e6e
455,0.00012,1,2,3,14.050122216323361,#717171
462,0.000094,0,2,2,12,#737373
393,0.00125,4,1,5,56.93022410010779,#545454
426,0.000326,3,3,6,26.00192217315449,#696969
447,0.000094,0,3,3,12,#737373
386,0.000438,5,1,6,30.986642003947352,#656565
385,0.000466,1,0,1,32.13934967801786,#656565
387,0.000094,0,1,1,12,#737373
446,0.000094,0,2,2,12,#737373
2307,0.000187,1,1,2,18.557709820386023,#6e6e6e
4941,0.000094,0,3,3,12,#737373
430,0.000191,2,3,5,18.801482814356014,#6e6e6e
388,0.000148,1,0,1,16.044496277075513,#707070
437,0.000094,0,2,2,12,#737373
389,0.0002,2,0,2,19.341713958828393,#6e6e6e
2282,0.000394,6,5,11,29.105935495221868,#676767
391,0.000911,4,1,5,47.477225108464765,#5a5a5a
390,0.000868,1,0,1,46.17193063631264,#5b5b5b
392,0.000369,4,1,5,27.995108790386844,#676767
394,0.000224,2,1,3,20.731153739353275,#6d6d6d
409,0.000222,1,1,2,20.61801225297066,#6d6d6d
423,0.000148,1,1,2,16.044496277075513,#707070
402,0.000367,5,2,7,27.9048006397121,#686868
406,0.000094,0,2,2,12,#737373
425,0.000186,1,3,4,18.496400996337503,#6e6e6e
436,0.000094,0,3,3,12,#737373
395,0.000331,4,1,5,26.23952956349499,#696969
396,0.000829,7,1,8,44.96265765791446,#5c5c5c
2223,0.00051,3,3,6,33.889550727488995,#636363
442,0.000173,1,2,3,17.685431661066666,#6f6f6f
457,0.000133,1,2,3,14.999536055771733,#717171
419,0.000177,2,1,3,17.937795520999256,#6f6f6f
2213,0.000094,0,3,3,12,#737373
2393,0.00012,1,3,4,14.050122216323361,#717171
397,0.000094,0,1,1,12,#737373
398,0.000094,0,1,1,12,#737373
399,0.000094,0,1,1,12,#737373
400,0.000094,0,1,1,12,#737373
420,0.000246,3,1,4,21.94698647096437,#6c6c6c
2231,0.000204,3,1,4,19.57829755448963,#6d6d6d
2283,0.00012,1,3,4,14.050122216323361,#717171
401,0.00025,1,0,1,22.162705238099072,#6c6c6c
403,0.000094,0,1,1,12,#737373
411,0.000172,1,2,3,17.621931704978525,#6f6f6f
435,0.00016,2,2,4,16.846537660321623,#6f6f6f
439,0.000094,0,3,3,12,#737373
405,0.000358,4,1,5,27.495644279994334,#686868
404,0.000398,1,0,1,29.28068923771282,#676767
431,0.000302,3,2,5,24.8378228436656,#6a6a6a
460,0.000094,0,2,2,12,#737373
408,0.000441,3,1,4,31.111702006160403,#656565
407,0.000469,1,0,1,32.26098175897728,#656565
451,0.000296,2,1,3,24.540360432916078,#6a6a6a
456,0.000133,1,2,3,14.999536055771733,#717171
410,0.000167,1,0,1,17.301908082944657,#6f6f6f
1216,0.000185,1,2,3,18.434943664037807,#6e6e6e
473,0.000094,0,2,2,12,#737373
412,0.000247,2,0,2,22.0010632357656,#6c6c6c
1248,0.000133,1,1,2,14.999536055771733,#717171
414,0.000146,1,1,2,15.908016751672154,#707070
413,0.000481,7,0,7,32.74404587870512,#646464
415,0.000094,0,1,1,12,#737373
452,0.000094,0,2,2,12,#737373
459,0.000094,0,3,3,12,#737373
464,0.00012,1,2,3,14.050122216323361,#717171
468,0.000094,0,3,3,12,#737373
417,0.000094,0,1,1,12,#737373
416,0.000395,5,0,5,29.149698491158492,#676767
444,0.000094,0,2,2,12,#737373
450,0.00012,1,1,2,14.050122216323361,#717171
469,0.000094,0,3,3,12,#737373
421,0.000094,0,3,3,12,#737373
418,0.00012,1,0,1,14.050122216323361,#717171
422,0.000256,3,0,3,22.483392551881522,#6b6b6b
1424,0.000133,1,2,3,14.999536055771733,#717171
1784,0.000094,0,1,1,12,#737373
424,0.000331,3,0,3,26.23952956349499,#696969
443,0.000171,2,1,3,17.5582653966192,#6f6f6f
427,0.000196,1,1,2,19.102991324867094,#6e6e6e
3987,0.000094,0,2,2,12,#737373
1125,0.00012,1,1,2,14.050122216323361,#717171
428,0.00016,2,0,2,16.846537660321623,#6f6f6f
470,0.000094,0,2,2,12,#737373
441,0.000167,1,2,3,17.301908082944657,#6f6f6f
432,0.00012,1,1,2,14.050122216323361,#717171
433,0.000094,0,1,1,12,#737373
472,0.000094,0,3,3,12,#737373
434,0.000161,1,0,1,16.912131765928624,#6f6f6f
461,0.000094,0,2,2,12,#737373
1297,0.000094,0,3,3,12,#737373
438,0.000186,3,0,3,18.496400996337503,#6e6e6e
440,0.000165,1,0,1,17.17269360034772,#6f6f6f
466,0.000094,0,1,1,12,#737373
449,0.000173,2,1,3,17.685431661066666,#6f6f6f
448,0.000241,1,0,1,21.675105650777578,#6c6c6c
465,0.000094,0,2,2,12,#737373
467,0.000094,0,2,2,12,#737373
453,0.000207,1,1,2,19.754368044230688,#6d6d6d
463,0.000133,1,1,2,14.999536055771733,#717171
458,0.000133,1,0,1,14.999536055771733,#717171
471,0.00012,1,0,1,14.050122216323361,#717171
481,0.000419,2,2,4,30.18546759115748,#666666
474,0.000298,2,0,2,24.63981351619035,#6a6a6a
4173,0.000094,0,3,3,12,#737373
4113,0.000447,1,1,2,31.360678985109885,#656565
475,0.000492,2,0,2,33.182111896248074,#646464
477,0.000275,2,1,3,23.477225028974956,#6b6b6b
476,0.000327,1,0,1,26.049574136619064,#696969
480,0.000125,1,2,3,14.420509920674892,#717171
484,0.000302,3,2,5,24.8378228436656,#6a6a6a
479,0.000325,2,1,3,25.954204386893895,#696969
478,0.000549,3,0,3,35.384812163377326,#626262
492,0.000165,2,1,3,17.17269360034772,#6f6f6f
498,0.000094,0,2,2,12,#737373
493,0.000112,1,3,4,13.442731432222969,#727272
491,0.000094,0,2,2,12,#737373
4111,0.000336,5,1,6,26.475527200275646,#696969
485,0.000326,4,2,6,26.00192217315449,#696969
482,0.000423,4,0,4,30.355472803492997,#666666
489,0.000094,0,2,2,12,#737373
494,0.000094,0,2,2,12,#737373
495,0.000131,1,1,2,14.856283440227312,#717171
483,0.000297,2,0,2,24.590124646255656,#6a6a6a
3769,0.000177,1,2,3,17.937795520999256,#6f6f6f
486,0.000133,1,1,2,14.999536055771733,#717171
497,0.000094,0,2,2,12,#737373
487,0.000133,1,0,1,14.999536055771733,#717171
1183,0.000119,1,1,2,13.975216770645698,#727272
488,0.00027,2,0,2,23.218768698136756,#6b6b6b
1201,0.000267,1,3,4,23.0626604244448,#6b6b6b
2426,0.001123,2,1,3,53.54297777630235,#565656
490,0.001977,11,0,11,73.90522008811512,#494949
2542,0.000697,11,2,13,40.66610263142369,#5f5f5f
2543,0.000194,2,4,6,18.982808118734695,#6e6e6e
2548,0.000411,4,5,9,29.843251162892585,#666666
2680,0.000263,1,2,3,22.85328285153254,#6b6b6b
2799,0.000388,3,3,6,28.842300770516935,#676767
2832,0.000173,1,2,3,17.685431661066666,#6f6f6f
2834,0.000094,0,3,3,12,#737373
2835,0.000094,0,3,3,12,#737373
2836,0.000094,0,3,3,12,#737373
2949,0.000173,1,1,2,17.685431661066666,#6f6f6f
501,0.000211,3,1,4,19.987352319632762,#6d6d6d
